id,budget,production_companies,production_countries,revenue,spoken_languages,genres,runtime,tagline,crew,cast-name
852247,0,['Fruit Tree'],['United States of America'],385720,"['Spanish', 'English']",['Comedy'],104,,"{'Director': 'Julio Torres', 'Writer': 'Julio Torres', 'Producer': 'Ali Herting', 'Line Producer': 'Becky Glupczynski', 'Editor': 'Sara Shaw', 'Casting': 'Gayle Keller', 'Production Design': 'Katie Byron', 'Art Direction': 'Jasmine Cho', 'Set Decoration': 'Kendall Anderson', 'Costume Design': 'Catherine George', 'Makeup Department Head': 'Jackie Risotto', 'Production Supervisor': 'Bruno Vernaschi-Berman', 'Second Assistant Director': 'Kether Abeles', 'Second Second Assistant Director': 'Hope McCullough', 'First Assistant Director': 'David Ketterer Spencer', 'Set Costumer': 'Alexandra Johnson', 'Director of Photography': 'Fredrik Wenzel', 'Set Decoration Buyer': 'Francesca M. Caruso', 'Utility Sound': 'Samuel Stevenson-Yang', 'Sound Re-Recording Mixer': 'Ruy García', 'Supervising Sound Editor': 'Ruy García', 'Visual Effects Supervisor': 'Michael Glen', 'Co-Producer': 'Neha Simon', 'Hair Department Head': 'Kay Georgiou', 'Sound Mixer': 'Dimitri Kouri', 'ADR Mixer': 'Jeffrey Roy', 'Assistant Sound Editor': 'Ailin Gong', 'Boom Operator': 'Dan Green', 'ADR Recordist': 'Jennie Shea', 'ADR Editor': 'Angela Organ', 'Foley Artist': 'Aleksandra Stojanovic', 'Special Effects Coordinator': 'Tim Rossiter', 'Stunt Coordinator': 'Nitasha Bhambree', 'Utility Stunts': 'Stephen Izzi', 'Casting Assistant': 'Briana Dunlay', 'Still Photographer': 'Jon Pack', 'Extras Casting': 'Meredith Jacobson Marciano', 'Key Costumer': 'Lisa Harlow-Powell', 'Costume Coordinator': 'Jeff Horta', 'Assistant Costume Designer': 'Chloe Karmin', 'Apprentice Sound Editor': 'Johnny DelToro', 'Original Music Composer': 'Robert Ouyang Rusli'}","['Julio Torres', 'Tilda Swinton', 'Isabella Rossellini', 'RZA', 'Catalina Saavedra', 'James Scully', 'Laith Nakli', 'Larry Owens', 'Kelly McCormack', 'Greta Titelman', 'Greta Lee', 'Spike Einbinder', 'Miles G. Jackson', 'Shakina Nayfack', 'Logan J. Alarcon-Poucel', 'Carlos E. Navedo', 'Theo Maltz', 'Megan Stalter', 'Jason Furlani', 'Bardia Salimi', 'Glo Tavarez', 'Paul Cooper', 'Ruba Thérèse Mansouri', 'Cristina Madalina Kissler', 'Jack P. Raymond', 'Sheila Moikangoa', 'Eudora Peterson', 'Ronald Peet', 'Sandra Caldwell', 'Jordan Mendoza', 'Charlene Incarnate', 'Amy Zimmer', 'Roman Maldonado', 'Brian Belovitch']"
958006,50000000,"['Yale Productions', 'Idiot Savant Pictures', 'Untitled Entertainment', 'Such Content', 'BK Studios', 'BondIt Media Capital', 'Head Gear Films', 'Metrol Technology', 'Slated', 'SuperNova Capital', 'Complex Corp', 'Great Escape']",['United States of America'],476375,['English'],"['Comedy', 'Crime']",98,Crime is an art form.,"{'Director': 'Nicol Paone', 'Writer': 'Jonathan Jacobson', 'Producer': 'William Rosenfeld', 'Executive Producer': 'Tyler W. Konney', 'Casting': 'Kate Sprance', 'Music': 'Jason Soudah', 'Music Supervisor': 'Melany Mitchell', 'Costume Designer': 'Evren Catlin', 'Editor': 'Gillian L. Hutshing', 'Production Design': 'Maite Pérez-Nievas', 'Director of Photography': 'Bartosz Nalazek', 'Foley Artist': 'Biko Gogaladze', 'Stunts': 'Blaise Corrigan'}","['Uma Thurman', 'Joe Manganiello', 'Samuel L. Jackson', 'Maya Hawke', 'Debi Mazar', 'Dree Hemingway', 'Amy Keum', 'Candy Buckley', 'Larry Pine', 'Jennifer Kim', 'Matthew Maher', 'Tom Pecinka', 'Alexander Sokovikov', 'Gionna Daddio', 'Mike Doyle', 'Leah McSweeney', 'James Di Giacomo', 'Alexis Linkletter', 'Danny Plaza', 'Neal Davidson', 'Zora Casebere', 'Ethan Herschenfeld', 'Ariel Eliaz', 'Jordon Bolden', 'Nikolai Tsankov', 'Joseph Lodato', 'Clare Severinghaus', 'Noam Shapiro', 'Marianne Rendón', 'Tom Ashton', 'Brandon Curry', 'Denise Grayson', 'Linda Harrison', 'Jen Egan', 'Ken Parrish', 'Kelly Alejandra Cantoral', 'Anthony Cipriani', 'Blaise Corrigan', 'Ernest DiLullo Sr.']"
1103621,0,"['GDH 559', 'Jor Kwang Films']",['Thailand'],8400000,['Thai'],['Drama'],126,Never underestimate a grandma's love for her family.,"{'Director': 'Pat Boonnitipat', 'Producer': 'Vanridee Pongsittisak', 'Casting': 'Surangkana Suwanjinda', 'Director of Photography': 'Boonyanuch Kraithong', 'Production Design': 'Patchara Lertkai', 'Screenplay': 'Pat Boonnitipat', 'Co-Producer': 'Chenchonnee Soonthornsaratul', 'Executive Producer': 'Jina Osothsilp', 'Line Producer': 'Weerachai Yaikwawong', 'Original Music Composer': 'Jaithep Raroengjai', 'Editor': 'Thammarat Sumetsupachok', 'Costume Designer': 'Chayanuch Savekvattana'}","['Putthipong Assaratanakul', 'Usha Seamkhum', 'Tontawan Tantivejakul', 'Pongsatorn Jongwilas', 'Sarinrat Thomas', 'Sanya Kunakorn', 'Himawari Tajiri']"
1263421,0,['TMS Entertainment'],['Japan'],0,['Japanese'],"['Animation', 'Action']",60,,"{'Original Concept': 'Yabako Sandrovich', 'Director': 'Toshiki Hirano', 'Other': 'Yabako Sandrovich', 'Writer': 'Atsuo Ishino'}","['Nobunaga Shimazaki', 'Tatsuhisa Suzuki']"
149870,30000000,"['Studio Ghibli', 'Nippon Television Network Corporation', 'dentsu', 'Hakuhodo DY Media Partners', 'The Walt Disney Company (Japan)', 'd-rights', 'TOHO']",['Japan'],117932401,"['French', 'German', 'Italian', 'Japanese']","['Drama', 'Animation', 'Romance', 'War']",126,We must live.,"{'Screenplay': 'Hayao Miyazaki', 'Novel': 'Tatsuo Hori', 'Director': 'Hayao Miyazaki', 'Producer': 'Seiji Okuda', 'Executive Producer': 'Koji Hoshino', 'Original Music Composer': 'Joe Hisaishi', 'Key Animation': 'Aya Suzuki', 'Color Designer': 'Michiyo Yasuda', 'Director of Photography': 'Atsushi Okui', 'Art Direction': 'Yoji Takeshige', 'Editor': 'Takeshi Seyama', 'Character Designer': 'Kitarou Kousaka', 'Animation Director': 'Kitarou Kousaka', 'Painter': 'Eiko Matsushima', 'Book': 'Jiro Horikoshi', 'Comic Book': 'Hayao Miyazaki', '2D Artist': 'Aya Suzuki'}","['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura', 'Stephen Alpert', 'Mansai Nomura', 'Jun Kunimura', 'Mirai Shida', 'Shinobu Otake', 'Morio Kazama', 'Keiko Takeshita', 'Sascha', 'Kaichi Kaburagi', 'Maki Shinta']"
977262,0,"['Closer Media', 'Wayfarer Studios']",['United States of America'],570000,['English'],"['Comedy', 'Drama']",100,"To do right by his son, one dad will go the distance.","{'Writer': 'Tony Spiridakis', 'Director': 'Tony Goldwyn', 'Producer': 'William Horberg', 'Executive Producer': 'Zhang Xin', 'Director of Photography': 'Daniel Moder', 'Editor': 'Sabine Hoffman', 'Casting': 'Paul Schnee', 'Production Design': 'Dan Leigh', 'Art Direction': 'Susan Block', 'Set Decoration': 'Chryss Hionis', 'Costume Design': 'Donna Berwick', 'Key Hair Stylist': 'Daniel Cerone', 'Makeup Department Head': 'Eldo Ray Estes', 'Key Makeup Artist': 'Jacqueline Fundus', 'Hair Department Head': 'Derrick Kollock', 'Hairstylist': 'Jerry Popolis', 'Makeup Artist': 'Carla White', 'Assistant Unit Manager': 'Mike Buonanno', 'On Set Dresser': 'Jamie Arbuckle', 'Property Master': 'Robert Currie', 'Foley Editor': 'Alexander Sanikidze', 'ADR Recordist': 'Jennie Breckenridge', 'Foley Supervisor': 'Beso Kacharava', 'ADR Mixer': 'Patrick Christensen', 'Foley Artist': 'Tornike Dzidzikashvili', 'Sound Mixer': 'Brian N. Joseph', 'Foley Mixer': 'Salome Maisuradze', 'Dialogue Editor': ""Jake O'Brien"", 'Visual Effects Supervisor': 'Mitchell Ferm', 'Stunt Double': 'James Ortiz', 'Stunts': 'Vesselin Todorov-Vinnie', 'Stunt Coordinator': 'Manny Siverio', 'Still Photographer': 'John Baer', 'Grip': ""Miles O'Bryan"", 'Electrician': 'Manoj Gurung', 'First Assistant ""A"" Camera': 'Rory Hanrahan', 'Loader': 'Moxie Harfeld', 'Second Assistant ""A"" Camera': 'Joseph Robinson', 'Lighting Technician': 'John R. Caccamo', 'Additional First Assistant Camera': 'Jacob Stahlman', 'Casting Assistant': 'Molly Murphy', 'Casting Associate': 'Rachel Goldman', 'Extras Casting': 'Quinn Showell', 'Wardrobe Supervisor': 'Adam Adelman', 'Set Costumer': 'Ashley Clemmings', 'Key Costumer': 'Nicole Alvarez Espada', 'Assistant Costume Designer': 'Abby Geoghegan', 'Costumer': 'Monica Ruiz-Ziegler', 'Colorist': 'Nat Jencks', 'Assistant Editor': 'Andi Ralph', 'Location Assistant': 'Anna Frick', 'Assistant Location Manager': 'Sean McKeough', 'Location Manager': 'Anthony Pisani', 'Location Scout': 'Brad Reichel', 'Music Coordinator': 'Milena Erke', 'Music Editor': 'Eduardo Jaramillo', 'Script Supervisor': 'Chuck Girard', 'Driver': 'Dan Buckman', 'Original Music Composer': 'Carlos Rafael Rivera', 'Associate Producer': 'Alex Plank', 'Assistant Sound Editor': ""Jake O'Brien""}","['Bobby Cannavale', 'William A. Fitzgerald', 'Robert De Niro', 'Rose Byrne', 'Vera Farmiga', 'Whoopi Goldberg', 'Rainn Wilson', 'Tony Goldwyn', 'Jackson Frazer', 'Greer Barnes', 'Tess Goldwyn', 'Ella Ayberk', 'Lois Robbins', 'Alex Plank', 'Daphne Rubin-Vega', 'Matilda Lawler', 'Joe Pacheco', 'Amy Sheehan', 'Geoffrey Owens', 'Barzin Akhavan', 'Donna Vivino', 'Jacqueline Nwabueze', 'John Donovan Wilson', 'Joshua Hinck', 'David Marciano', 'Dov Davidoff', 'Sophie Mulligan', 'Thomas Duverné', 'Brian Donahue', 'Myra Lucretia Taylor', 'Jennifer Plotzke', 'Jack Parrish', 'Josh Pesin', 'Louie Aronowitz', 'Eddie A. Bryant', 'Alex Barber', 'Oliver Morales', 'Bob Leszczak', 'Julia Linger', 'Skyler Wenger', 'Jimmy Kimmel', 'Guillermo Rodriguez', 'Zoe Cali', 'Emma Willmann', 'Mia Caro', 'Bev Sheehan', 'Megan Hennessy']"
923667,38400000,"['Entertaining Power', 'One Cool Film Production', 'Sil-Metropole Organisation', 'Lian Ray Pictures', 'HG Entertainment', 'Zhejiang Hengdian Film Production', 'Tao Piao Piao', 'Media Asia']","['China', 'Hong Kong']",46366411,['Cantonese'],"['Action', 'Crime', 'Thriller']",125,,"{'Director': 'Soi Cheang', 'Screenplay': 'Lai Chun', 'Producer': 'Wilson Yip', 'Cinematography': 'Cheng Siu-keung', 'Action Director': 'Kenji Tanigaki', 'Art Direction': 'Kenneth Mak Kwok-Keung', 'Choreographer': 'Kenji Tanigaki', 'Original Music Composer': 'Kenji Kawai'}","['Louis Koo', 'Sammo Hung', 'Raymond Lam', 'Terrance Lau', 'Richie Jen', 'Philip Ng', 'Tony Wu', 'Man Kit Cheung', 'Kenny Wong Tak-Ban', 'Fish Liew', 'Chu Pak-Hong', 'Aaron Kwok', 'Sean Wong Tsz-lok', 'Jozev Lau', 'Cecilia Choi', 'Chung Suet-Ying']"
1264800,0,"['Vishesh Films', 'T-Series']",['India'],0,['Hindi'],"['Action', 'Thriller']",122,,"{'Director': 'Abhinay Deo', 'Director of Photography': 'Chinmay Salaskar', 'Costume Designer': 'Priyanka Bhatt', 'Producer': 'Krishan Kumar', 'Writer': 'Abhinay Deo'}","['Divya Khosla Kumar', 'Anil Kapoor', 'Harshvardhan Rane', 'Lee Nicholas Harris', 'Atul Sharma', 'Assad Raja', 'Jacob Meadows']"
1209574,1255886,"['Skop Productions Sdn. Bhd.', 'Astro Shaw']",['Malaysia'],0,"['English', 'Malay', 'Mandarin']","['Action', 'Crime', 'Thriller']",133,Tak Semua Boleh Settle.,"{'Director': 'Syafiq Yusof', 'Producer': ""Dato' Yusof Haslam"", 'Executive Producer': 'Raja Jastina Arshad', 'Writer': 'Nazifdin Nasrudin', 'Cinematography': 'Rahimi Maidin', 'Editor': 'Izaq Yuzaini Ismail', 'Story': ""Dato' Yusof Haslam"", 'Music': 'Latt Faizal'}","['Zul Ariffin', 'Syafiq Kyle', 'Azira Shafinaz', 'Elizabeth Tan', 'Aaron Aziz', 'Amir Nafis', 'Kodi Rasheed', 'Shaharuddin Thamby', 'Esma Daniel', 'Kamal Affandi Hashim', 'Natasya Mahyan', 'Hazama Azmi', 'Azri Iskandar', 'Hasnul Rahmat', 'Meynillen Thamil Selvan', 'Siraj Alsagoff']"
734002,7475000,"['Breakthru Films', 'Next Film', 'ArtShot', 'DigitalKraft', 'Canal+ Polska', 'Narodowe Centrum Kultury', 'MIK', 'SKP Ślusarek Kubiak Pieczyk', 'MFF']","['Lithuania', 'Poland', 'Serbia', 'Ukraine']",9811169,"['Polish', 'Russian']","['Animation', 'Drama', 'History']",115,Love comes and goes but land stays.,"{'Production Design': 'Piotr Dominiak', 'Producer': 'Sean M. Bobbitt', 'Director of Photography': 'Szymon Kuriata', 'Costume Designer': 'Katarzyna Lewińska', 'Novel': 'Władysław Reymont', 'Director': 'Hugh Welchman', 'Line Producer': 'Tomasz Wochniak', 'Casting': 'Ewa Brodzka', 'Executive Producer': 'Robert Kijak', 'Co-Producer': 'Jelena Angelovski', 'VFX Supervisor': 'Kamil Polak', 'Animation Director': 'Piotr Dominiak', 'Writer': 'Hugh Welchman', 'Sound': 'Michał Jankowski', 'Editor': 'Miki Wecel', 'Makeup Department Head': 'Waldemar Pokromski', 'Head of Animation': 'Piotr Dominiak', 'Animation': 'Mariusz Maksel', 'Animation Supervisor': 'Monika Marchewka', 'Costume Design': 'Katarzyna Lewińska', 'Choreographer': 'Daniela Komędera', 'Makeup & Hair': 'Mirosława Wojtczak', 'Original Music Composer': 'Łukasz Rostkowski', 'Assistant Director': 'Kacper Kowalski', 'Camera Operator': 'Szymon Kuriata', 'Storyboard': 'Kacper Lipiński'}","['Kamila Urzędowska', 'Robert Gulaczyk', 'Mirosław Baka', 'Ewa Kasprzyk', 'Sonia Mietielica', 'Andrzej Konopka', 'Małgorzata Kożuchowska', 'Sonia Bohosiewicz', 'Julia Wieniawa', 'Dorota Stalińska', 'Maciej Musiał', 'Mateusz Rusin', 'Lech Dyblik', 'Helena Korczycka', 'Cezary Łukaszewicz', 'Cyprian Grabowski', 'Andrzej Mastalerz', 'Anna Grzeszczak', 'Klara Bielawka', 'Piotr Srebrowski', 'Mariusz Kiljan', 'Jarosław Gruda', 'Małgorzata Maślanka', 'Mariusz Urbaniec', 'Szymon Kukla', 'Andrzej Luter', 'Tomasz Więcek', 'Jadwiga Wianecka', 'Marek Pyś', 'Matt Malecki']"
21057,0,"['Studio Ghibli', 'Tokuma Shoten', 'J.C.STAFF', 'Nippon Television Network Corporation']",['Japan'],0,['Japanese'],"['Animation', 'Drama', 'Romance']",72,,"{'Original Music Composer': 'Shigeru Nagata', 'Director': 'Tomomi Mochizuki', 'Novel': 'Saeko Himuro', 'Producer': 'Shinichiro Maeda', 'Art Direction': 'Naoya Tanaka', 'Theme Song Performance': 'Youko Sakamoto', 'Character Designer': 'Katsuya Kondo', 'Executive Producer': 'Nozomu Takahashi', 'Director of Photography': 'Atsushi Okui', 'Animation Director': 'Katsuya Kondo', 'Key Animation': 'Yoshifumi Kondo', 'Screenplay': 'Keiko Niwa'}","['Nobuo Tobita', 'Youko Sakamoto', 'Toshihiko Seki', 'Yuri Amano', 'Kae Araki', ""Jun'ichi Kanemaru"", 'Ai Satou', 'Aya Hisakawa', 'Tomokazu Seki', 'Hikaru Midorikawa', 'Sumi Shimamoto', 'Reiko Suzuki', 'Kinryuu Arimoto', 'Takeshi Watabe', 'Ako Mayama']"
916723,0,"['Film Service Finland', 'Fake Action Truth', 'iQIYI Pictures']","['Finland', 'Hong Kong', 'United Kingdom']",0,['English'],"['Drama', 'Crime']",131,Inspired by the true story of the most infamous Scandinavian serial killer.,"{'Director': 'Ran Huang', 'Writer': 'Megan Everett Skarsgård', 'Production Design': 'Mikael Varhelyi', 'Producer': 'Jessica Chen', 'Co-Producer': 'Timo Vierimaa', 'Costume Design': 'Janne Karjalainen', 'Hair Designer': 'Ida Eriksson', 'Sound Mixer': 'Joonas Jyrälä', 'ADR Editor': 'Chris Navarro', 'Executive Producer': 'Yang Xianghua', 'Director of Photography': 'Christopher Blauvelt', 'Editor': 'Ran Huang', 'Music': 'Ben Frost'}","['Gustaf Skarsgård', 'Andrea Riseborough', 'Stellan Skarsgård', 'Éva Magyar', 'Charlie Petersson', 'Anna-Leena Sipilä', 'Darren McStay', 'Milka Ahlroth', 'Magnus Krepper', 'Antti Luusuaniemi']"
149871,49300000,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'KDDI', 'Mitsubishi Shoji', 'Nippon Television Network Corporation', 'TOHO', 'T2 Studio']",['Japan'],24366656,['Japanese'],"['Animation', 'Drama', 'Fantasy']",137,A princess's crime and punishment.,"{'Screenplay': 'Isao Takahata', 'Director': 'Isao Takahata', 'Producer': 'Toshio Suzuki', 'Animation': 'Tomoko Sekiya', 'Art Direction': 'Kazuo Oga', 'Original Music Composer': 'Joe Hisaishi', 'Director of Photography': 'Keisuke Nakamura', 'Public Relations': 'Kazumi Kobayashi', 'Production Accountant': 'Takayasu Ito', 'Storyboard Assistant': 'Shinji Hashimoto', 'Musician': 'Masayoshi Furukawa', 'Modeling': 'Masaya Saitō', 'Character Designer': 'Osamu Tanabe', 'Editor': 'Toshihiko Kojima', 'Executive Producer': 'Koji Hoshino', 'Animation Director': 'Kenichi Konishi', 'Music Editor': 'Suminobu Hamada', 'Recording Supervision': 'Naoko Asari', 'Sound Recordist': 'Akihiko Ono', 'Sound Effects': 'Tomoko Ohtsuka', 'CG Artist': 'Tomonari Nakajima', 'Color Designer': 'Yukiko Kakita', 'Production Manager': 'Naoya Fujimaki', 'Painter': 'Eiko Matsushima', 'Compositing Artist': 'Hidenori Shibahara', 'Original Film Writer': 'Isao Takahata'}","['Aki Asakura', 'Takeo Chii', 'Nobuko Miyamoto', 'Kengo Kora', 'Atsuko Takahata', 'Tomoko Tabata', 'Shinosuke Tatekawa', 'Takaya Kamikawa', 'Hikaru Ijūin', 'Ryudo Uzaki', 'Shichinosuke Nakamura', 'Isao Hashizume', 'Tatsuya Nakadai', 'Yukiji Asaoka', 'Tamaki Kojo', 'Yuji Miyake', 'Mirai Uchida', 'Hiroyuki Yamamoto']"
943134,14500000,"['StudioCanal', 'Nord-Ouest Films', 'France 2 Cinéma', 'Artémis Productions', 'Shelter Prod']","['Belgium', 'France']",0,['French'],"['Science Fiction', 'Adventure', 'Drama', 'Horror']",127,All creatures crave freedom.,"{'Director': 'Thomas Cailley', 'Writer': 'Pauline Munier', 'Producer': 'Pierre Guyard', 'Production Manager': 'Vincent Lefeuvre', 'Director of Photography': 'David Cailley', 'Casting': 'Ophélie Brueder', 'Makeup Designer': 'Sebastian Lochmann', 'Assistant Production Manager': 'Cécile Morin', 'Third Assistant Director': 'Jean-Baptiste Becq', 'First Assistant Director': 'Violette Echazarreta', 'Second Assistant Director': 'Mahaut Pellerin', 'Assistant Production Design': 'Arnaud Lucas', 'Special Effects Supervisor': 'Pascal Molina', 'Animatronics Supervisor': 'Pascal Molina', 'Steadicam Operator': 'Mathieu Verdier', 'Location Scout': 'Benjamin Vasseur', 'Stunts': 'Alexandre Cauderlier', 'Stunt Double': 'Lucile Perez', 'Stunt Coordinator': 'Patrick Cauderlier', 'Drone Operator': 'Jorge Escribens', 'Costumer': 'Olivia Lahougue', 'Casting Assistant': 'Éléonore Aguillon', 'Armorer': 'Armes Garcia', 'Assistant Decorator': 'Juliette Loiseau', 'Editor': 'Lilian Corbeille', 'Sound Re-Recording Mixer': 'Niels Barletta', 'ADR Supervisor': 'Laure-Anne Darras', 'Dialogue Editor': 'Laure-Anne Darras', 'Sound Editor': 'Raphaël Sohier', 'Sound Assistant': 'Sébastien Gaches', 'Boom Operator': 'Laurence Morel', 'Sound Engineer': 'Lucas Le Néouanic', 'Assistant Sound Designer': 'Gilles Marsalet', 'Sound Recordist': 'Fabrice Osinski', 'Sound Effects Editor': 'Théo Serror', 'Foley Editor': 'Antoine Swertvaegher', 'Foley Artist': 'Grégory Vincent', 'Key Grip': 'Erwan Becquelin', 'Best Boy Grip': 'Joseph Emiélot', 'Assistant Camera': 'Arthur Billuart', 'Second Assistant Camera': 'Thomas Hauser', 'Additional First Assistant Camera': 'Gabriel Thibault-Langlois', 'Electrician': 'Aurélien Savidand', 'First Assistant Camera': 'Charlotte Vitroly', 'Additional Grip': 'Louis Lemoine', 'Gaffer': 'Antoine Roux', 'First Assistant Editor': 'Candice Alpaerts', 'Assistant Editor': 'Jules Coudignac', 'Colorist': 'Yov Moor', 'Location Assistant': 'Julien Chapeaucou', 'Location Production Assistant': 'Jacques Menecier', 'Original Music Composer': 'Andrea Laszlo De Simone'}","['Romain Duris', 'Paul Kircher', 'Adèle Exarchopoulos', 'Tom Mercier', 'Billie Blain', 'Xavier Aubert', 'Saadia Bentaïeb', 'Gabriel Caballero', 'Iliana Khelifa', 'Paul Muguruza', 'Nathalie Richard', 'Tom Rivoire', 'Nicolas Avinée', 'Louise Lehry', 'Jean Boronat', 'François-Xavier Raffier', 'Célia Lalande', 'Maxime Sebile', 'Clément Corbiat', 'Sébastien Boissavit', 'Maëlle Benkimoun']"
